[s]	[mv]	[s]	[mv]	[s]	[mv]	[s]	[mv]	[s]	[mv]		[s]	v	[s]	v	[s]	v	[s]	v	[s]	v
0.0119	-61.866	0.0119	-58.743	0.0119	-55.256	0.0119	-58.096	0.0119	-52.659		0.11900000000000001	-1.8125	0.11900000000000001	-1.8125	0.11900000000000001	-1.8125	0.11900000000000001	-1.8125	0.11900000000000001	-1.8125
0.012	-61.987	0.012	-58.717	0.012	-55.308	0.012	-58.023	0.012	-52.636		0.12	-1.8125	0.12	-1.8125	0.12	-1.8125	0.12	-1.8125	0.12	-1.8125
0.012100000000000001	-61.928	0.012100000000000001	-58.723	0.012100000000000001	-55.298	0.012100000000000001	-58.069	0.012100000000000001	-52.705		0.121	-1.8125	0.121	-1.8125	0.121	-1.8125	0.121	-1.8125	0.121	-1.8125
0.0122	-61.997	0.0122	-58.618	0.0122	-55.344	0.0122	-58.053	0.0122	-52.738		0.122	-1.8125	0.122	-1.8125	0.122	-1.8125	0.122	-1.8125	0.122	-1.8125
0.0123	-62.01	0.0123	-58.641	0.0123	-55.331	0.0123	-58.115	0.0123	-52.725		0.123	-1.8125	0.123	-1.8125	0.123	-1.8125	0.123	-1.8125	0.123	-1.8125
0.012400000000000001	-61.987	0.012400000000000001	-58.727	0.012400000000000001	-55.229	0.012400000000000001	-58.086	0.012400000000000001	-52.767		0.124	-1.8125	0.124	-1.8125	0.124	-1.8125	0.124	-1.8125	0.124	-1.8125
0.0125	-62.043	0.0125	-58.608	0.0125	-55.272	0.0125	-58.092	0.0125	-52.758		0.125	-1.8125	0.125	-1.8125	0.125	-1.8125	0.125	-1.8125	0.125	-1.8125
0.0126	-62.125	0.0126	-58.631	0.0126	-55.259	0.0126	-58.092	0.0126	-52.748		0.126	-1.8125	0.126	-1.8125	0.126	-1.8125	0.126	-1.8125	0.126	-1.8125
0.012700000000000001	-62.093	0.012700000000000001	-58.579	0.012700000000000001	-55.266	0.012700000000000001	-58.03	0.012700000000000001	-52.8		0.127	-1.8125	0.127	-1.8125	0.127	-1.8125	0.127	-1.8125	0.127	-1.8125
0.0128	-62.099	0.0128	-58.661	0.0128	-55.266	0.0128	-58.046	0.0128	-52.774		0.128	-1.8125	0.128	-1.8125	0.128	-1.8125	0.128	-1.8125	0.128	-1.8125
0.0129	-62.102	0.0129	-58.661	0.0129	-55.233	0.0129	-58.059	0.0129	-52.794		0.129	-1.8125	0.129	-1.8125	0.129	-1.8125	0.129	-1.8125	0.129	-1.8125
0.013000000000000001	-62.116	0.013000000000000001	-58.7	0.013000000000000001	-55.2	0.013000000000000001	-58.096	0.013000000000000001	-52.81		0.13	-1.8125	0.13	-1.8125	0.13	-1.8125	0.13	-1.8125	0.13	-1.8125
0.0131	-62.119	0.0131	-58.746	0.0131	-55.275	0.0131	-58.234	0.0131	-52.81		0.131	-1.8125	0.131	-1.8125	0.131	-1.8125	0.131	-1.8125	0.131	-1.8125
0.0132	-62.037	0.0132	-58.638	0.0132	-55.318	0.0132	-58.168	0.0132	-52.856		0.132	-1.8125	0.132	-1.8125	0.132	-1.8125	0.132	-1.8125	0.132	-1.8125
0.013300000000000001	-62.014	0.013300000000000001	-58.691	0.013300000000000001	-55.295	0.013300000000000001	-58.138	0.013300000000000001	-52.787		0.133	-1.8125	0.133	-1.8125	0.133	-1.8125	0.133	-1.8125	0.133	-1.8125
0.0134	-61.899	0.0134	-58.72	0.0134	-55.239	0.0134	-58.181	0.0134	-52.787		0.134	-1.8125	0.134	-1.8125	0.134	-1.8125	0.134	-1.8125	0.134	-1.8125
0.0135	-61.879	0.0135	-58.743	0.0135	-55.285	0.0135	-58.096	0.0135	-52.846		0.135	-1.8125	0.135	-1.8125	0.135	-1.8125	0.135	-1.8125	0.135	-1.8125
0.013600000000000001	-61.925	0.013600000000000001	-58.612	0.013600000000000001	-55.289	0.013600000000000001	-58.168	0.013600000000000001	-52.919		0.136	-1.8125	0.136	-1.8125	0.136	-1.8125	0.136	-1.8125	0.136	-1.8125
0.0137	-62.01	0.0137	-58.75	0.0137	-55.39	0.0137	-58.181	0.0137	-52.856		0.137	-1.8125	0.137	-1.8125	0.137	-1.8125	0.137	-1.8125	0.137	-1.8125
0.013800000000000002	-61.948	0.013800000000000002	-58.645	0.013800000000000002	-55.413	0.013800000000000002	-58.142	0.013800000000000002	-52.853		0.138	-1.8125	0.138	-1.8125	0.138	-1.8125	0.138	-1.8125	0.138	-1.8125
0.013900000000000001	-62.07	0.013900000000000001	-58.658	0.013900000000000001	-55.456	0.013900000000000001	-58.168	0.013900000000000001	-52.813		0.139	-1.8125	0.139	-1.8125	0.139	-1.8125	0.139	-1.8125	0.139	-1.8125
0.014	-61.951	0.014	-58.687	0.014	-55.394	0.014	-58.152	0.014	-52.725		0.14	-1.8125	0.14	-1.8125	0.14	-1.8125	0.14	-1.8125	0.14	-1.8125
0.014100000000000001	-61.984	0.014100000000000001	-58.714	0.014100000000000001	-55.417	0.014100000000000001	-58.099	0.014100000000000001	-52.85		0.14100000000000001	-1.8125	0.14100000000000001	-1.8125	0.14100000000000001	-1.8125	0.14100000000000001	-1.8125	0.14100000000000001	-1.8125
0.0142	-62.014	0.0142	-58.753	0.0142	-55.427	0.0142	-58.128	0.0142	-52.804		0.14200000000000002	-1.8125	0.14200000000000002	-1.8125	0.14200000000000002	-1.8125	0.14200000000000002	-1.8125	0.14200000000000002	-1.8125
0.0143	-61.895	0.0143	-58.723	0.0143	-55.321	0.0143	-58.069	0.0143	-52.731		0.14300000000000002	-1.8125	0.14300000000000002	-1.8125	0.14300000000000002	-1.8125	0.14300000000000002	-1.8125	0.14300000000000002	-1.8125
0.014400000000000001	-61.935	0.014400000000000001	-58.714	0.014400000000000001	-55.289	0.014400000000000001	-58.105	0.014400000000000001	-52.662		0.14400000000000002	-1.8125	0.14400000000000002	-1.8125	0.14400000000000002	-1.8125	0.14400000000000002	-1.8125	0.14400000000000002	-1.8125
0.0145	-61.892	0.0145	-58.815	0.0145	-55.203	0.0145	-58.142	0.0145	-52.666		0.145	-1.8125	0.145	-1.8125	0.145	-1.8125	0.145	-1.8125	0.145	-1.8125
0.0146	-61.889	0.0146	-58.769	0.0146	-55.328	0.0146	-58.142	0.0146	-52.698		0.146	-1.8125	0.146	-1.8125	0.146	-1.8125	0.146	-1.8125	0.146	-1.8125
0.014700000000000001	-61.793	0.014700000000000001	-58.743	0.014700000000000001	-55.371	0.014700000000000001	-58.145	0.014700000000000001	-52.662		0.147	-1.8125	0.147	-1.8125	0.147	-1.8125	0.147	-1.8125	0.147	-1.8125
0.0148	-61.751	0.0148	-58.753	0.0148	-55.243	0.0148	-58.138	0.0148	-52.728		0.148	-1.8125	0.148	-1.8125	0.148	-1.8125	0.148	-1.8125	0.148	-1.8125
0.0149	-61.757	0.0149	-58.753	0.0149	-55.292	0.0149	-58.115	0.0149	-52.718		0.149	-1.8125	0.149	-1.8125	0.149	-1.8125	0.149	-1.8125	0.149	-1.8125
0.015000000000000001	-61.652	0.015000000000000001	-58.654	0.015000000000000001	-55.348	0.015000000000000001	-58.096	0.015000000000000001	-52.695		0.15	-1.8125	0.15	-1.8125	0.15	-1.8125	0.15	-1.8125	0.15	-1.8125
0.0151	-61.721	0.0151	-58.687	0.0151	-55.302	0.0151	-58.122	0.0151	-52.761		0.151	-1.8125	0.151	-1.8125	0.151	-1.8125	0.151	-1.8125	0.151	-1.8125
0.0152	-61.698	0.0152	-58.74	0.0152	-55.397	0.0152	-58.073	0.0152	-52.784		0.152	-1.8125	0.152	-1.8125	0.152	-1.8125	0.152	-1.8125	0.152	-1.8125
0.015300000000000001	-61.738	0.015300000000000001	-58.806	0.015300000000000001	-55.397	0.015300000000000001	-58.132	0.015300000000000001	-52.761		0.153	-1.8125	0.153	-1.8125	0.153	-1.8125	0.153	-1.8125	0.153	-1.8125
0.0154	-61.655	0.0154	-58.737	0.0154	-55.387	0.0154	-57.974	0.0154	-52.853		0.154	-1.8125	0.154	-1.8125	0.154	-1.8125	0.154	-1.8125	0.154	-1.8125
0.0155	-61.678	0.0155	-58.71	0.0155	-55.413	0.0155	-58.099	0.0155	-52.896		0.155	-1.8125	0.155	-1.8125	0.155	-1.8125	0.155	-1.8125	0.155	-1.8125
0.015600000000000001	-61.639	0.015600000000000001	-58.714	0.015600000000000001	-55.479	0.015600000000000001	-58.089	0.015600000000000001	-52.869		0.156	-1.8125	0.156	-1.8125	0.156	-1.8125	0.156	-1.8125	0.156	-1.8125
0.015700000000000002	-61.678	0.015700000000000002	-58.697	0.015700000000000002	-55.364	0.015700000000000002	-57.987	0.015700000000000002	-52.886		0.157	-1.8125	0.157	-1.8125	0.157	-1.8125	0.157	-1.8125	0.157	-1.8125
0.0158	-61.655	0.0158	-58.608	0.0158	-55.42	0.0158	-57.971	0.0158	-52.879		0.158	-1.8125	0.158	-1.8125	0.158	-1.8125	0.158	-1.8125	0.158	-1.8125
0.0159	-61.596	0.0159	-58.71	0.0159	-55.512	0.0159	-58.033	0.0159	-52.81		0.159	-1.8125	0.159	-1.8125	0.159	-1.8125	0.159	-1.8125	0.159	-1.8125
0.016	-61.613	0.016	-58.783	0.016	-55.423	0.016	-58.066	0.016	-52.833		0.16	-1.8125	0.16	-1.8125	0.16	-1.8125	0.16	-1.8125	0.16	-1.8125
0.0161	-61.623	0.0161	-58.815	0.0161	-55.354	0.0161	-58.145	0.0161	-52.846		0.161	-1.8125	0.161	-1.8125	0.161	-1.8125	0.161	-1.8125	0.161	-1.8125
0.0162	-61.626	0.0162	-58.707	0.0162	-55.466	0.0162	-58.082	0.0162	-52.83		0.162	-1.8125	0.162	-1.8125	0.162	-1.8125	0.162	-1.8125	0.162	-1.8125
0.016300000000000002	-61.593	0.016300000000000002	-58.717	0.016300000000000002	-55.364	0.016300000000000002	-58.115	0.016300000000000002	-52.807		0.163	-1.8125	0.163	-1.8125	0.163	-1.8125	0.163	-1.8125	0.163	-1.8125
0.0164	-61.619	0.0164	-58.72	0.0164	-55.361	0.0164	-58.119	0.0164	-52.876		0.164	-1.8125	0.164	-1.8125	0.164	-1.8125	0.164	-1.8125	0.164	-1.8125
0.0165	-61.517	0.0165	-58.681	0.0165	-55.377	0.0165	-58.201	0.0165	-52.896		0.165	-1.8125	0.165	-1.8125	0.165	-1.8125	0.165	-1.8125	0.165	-1.8125
0.0166	-61.488	0.0166	-58.737	0.0166	-55.456	0.0166	-58.224	0.0166	-52.827		0.166	-1.8125	0.166	-1.8125	0.166	-1.8125	0.166	-1.8125	0.166	-1.8125
0.0167	-61.438	0.0167	-58.714	0.0167	-55.377	0.0167	-58.184	0.0167	-52.975		0.167	-1.8125	0.167	-1.8125	0.167	-1.8125	0.167	-1.8125	0.167	-1.8125
0.016800000000000002	-61.494	0.016800000000000002	-58.72	0.016800000000000002	-55.39	0.016800000000000002	-58.257	0.016800000000000002	-52.935		0.168	-1.8125	0.168	-1.8125	0.168	-1.8125	0.168	-1.8125	0.168	-1.8125
0.016900000000000002	-61.442	0.016900000000000002	-58.72	0.016900000000000002	-55.41	0.016900000000000002	-58.332	0.016900000000000002	-52.978		0.169	-1.8125	0.169	-1.8125	0.169	-1.8125	0.169	-1.8125	0.169	-1.8125
0.017	-61.491	0.017	-58.76	0.017	-55.43	0.017	-58.319	0.017	-52.988		0.17	-1.8125	0.17	-1.8125	0.17	-1.8125	0.17	-1.8125	0.17	-1.8125
0.0171	-61.577	0.0171	-58.74	0.0171	-55.41	0.0171	-58.437	0.0171	-53.08		0.171	-1.8125	0.171	-1.8125	0.171	-1.8125	0.171	-1.8125	0.171	-1.8125
0.0172	-61.521	0.0172	-58.763	0.0172	-55.486	0.0172	-58.418	0.0172	-53.014		0.17200000000000001	-1.8125	0.17200000000000001	-1.8125	0.17200000000000001	-1.8125	0.17200000000000001	-1.8125	0.17200000000000001	-1.8125
0.0173	-61.475	0.0173	-58.779	0.0173	-55.433	0.0173	-58.47	0.0173	-53.113		0.17300000000000001	-1.8125	0.17300000000000001	-1.8125	0.17300000000000001	-1.8125	0.17300000000000001	-1.8125	0.17300000000000001	-1.8125
0.017400000000000002	-61.455	0.017400000000000002	-58.681	0.017400000000000002	-55.512	0.017400000000000002	-58.47	0.017400000000000002	-53.063		0.17400000000000002	-1.8125	0.17400000000000002	-1.8125	0.17400000000000002	-1.8125	0.17400000000000002	-1.8125	0.17400000000000002	-1.8125
0.0175	-61.376	0.0175	-58.638	0.0175	-55.436	0.0175	-58.52	0.0175	-53.044		0.17500000000000002	-1.8125	0.17500000000000002	-1.8125	0.17500000000000002	-1.8125	0.17500000000000002	-1.8125	0.17500000000000002	-1.8125
0.0176	-61.402	0.0176	-58.743	0.0176	-55.436	0.0176	-58.576	0.0176	-53.073		0.176	-1.8125	0.176	-1.8125	0.176	-1.8125	0.176	-1.8125	0.176	-1.8125
0.0177	-61.422	0.0177	-58.645	0.0177	-55.42	0.0177	-58.585	0.0177	-53.044		0.177	-1.8125	0.177	-1.8125	0.177	-1.8125	0.177	-1.8125	0.177	-1.8125
0.0178	-61.406	0.0178	-58.631	0.0178	-55.512	0.0178	-58.526	0.0178	-53.037		0.178	-1.8125	0.178	-1.8125	0.178	-1.8125	0.178	-1.8125	0.178	-1.8125
0.0179	-61.422	0.0179	-58.723	0.0179	-55.479	0.0179	-58.615	0.0179	-53.168		0.179	-1.8125	0.179	-1.8125	0.179	-1.8125	0.179	-1.8125	0.179	-1.8125
0.018000000000000002	-61.455	0.018000000000000002	-58.717	0.018000000000000002	-55.496	0.018000000000000002	-58.526	0.018000000000000002	-53.113		0.18	-1.8125	0.18	-1.8125	0.18	-1.8125	0.18	-1.8125	0.18	-1.8125
0.0181	-61.481	0.0181	-58.809	0.0181	-55.515	0.0181	-58.605	0.0181	-53.096		0.181	-1.8125	0.181	-1.8125	0.181	-1.8125	0.181	-1.8125	0.181	-1.8125
0.0182	-61.379	0.0182	-58.799	0.0182	-55.522	0.0182	-58.648	0.0182	-53.096		0.182	-1.8125	0.182	-1.8125	0.182	-1.8125	0.182	-1.8125	0.182	-1.8125
0.0183	-61.465	0.0183	-58.75	0.0183	-55.561	0.0183	-58.671	0.0183	-53.162		0.183	-1.8125	0.183	-1.8125	0.183	-1.8125	0.183	-1.8125	0.183	-1.8125
0.0184	-61.445	0.0184	-58.769	0.0184	-55.607	0.0184	-58.661	0.0184	-53.159		0.184	-1.8125	0.184	-1.8125	0.184	-1.8125	0.184	-1.8125	0.184	-1.8125
0.018500000000000003	-61.475	0.018500000000000003	-58.733	0.018500000000000003	-55.63	0.018500000000000003	-58.694	0.018500000000000003	-53.168		0.185	-1.8125	0.185	-1.8125	0.185	-1.8125	0.185	-1.8125	0.185	-1.8125
0.018600000000000002	-61.514	0.018600000000000002	-58.631	0.018600000000000002	-55.644	0.018600000000000002	-58.628	0.018600000000000002	-53.08		0.186	-1.8125	0.186	-1.8125	0.186	-1.8125	0.186	-1.8125	0.186	-1.8125
0.0187	-61.577	0.0187	-58.717	0.0187	-55.555	0.0187	-58.677	0.0187	-53.027		0.187	-1.8125	0.187	-1.8125	0.187	-1.8125	0.187	-1.8125	0.187	-1.8125
0.0188	-61.573	0.0188	-58.71	0.0188	-55.637	0.0188	-58.74	0.0188	-53.103		0.188	-1.8125	0.188	-1.8125	0.188	-1.8125	0.188	-1.8125	0.188	-1.8125
0.0189	-61.531	0.0189	-58.779	0.0189	-55.647	0.0189	-58.783	0.0189	-53.132		0.189	-1.8125	0.189	-1.8125	0.189	-1.8125	0.189	-1.8125	0.189	-1.8125
0.019	-61.56	0.019	-58.72	0.019	-55.578	0.019	-58.756	0.019	-53.093		0.19	-1.8125	0.19	-1.8125	0.19	-1.8125	0.19	-1.8125	0.19	-1.8125
0.019100000000000002	-61.577	0.019100000000000002	-58.625	0.019100000000000002	-55.598	0.019100000000000002	-58.727	0.019100000000000002	-53.053		0.191	-1.8125	0.191	-1.8125	0.191	-1.8125	0.191	-1.8125	0.191	-1.8125
0.019200000000000002	-61.531	0.019200000000000002	-58.704	0.019200000000000002	-55.588	0.019200000000000002	-58.802	0.019200000000000002	-53.004		0.192	-1.8125	0.192	-1.8125	0.192	-1.8125	0.192	-1.8125	0.192	-1.8125
0.0193	-61.639	0.0193	-58.654	0.0193	-55.558	0.0193	-58.901	0.0193	-53.004		0.193	-1.8125	0.193	-1.8125	0.193	-1.8125	0.193	-1.8125	0.193	-1.8125
0.0194	-61.491	0.0194	-58.727	0.0194	-55.482	0.0194	-58.825	0.0194	-53.05		0.194	-1.8125	0.194	-1.8125	0.194	-1.8125	0.194	-1.8125	0.194	-1.8125
0.0195	-61.494	0.0195	-58.71	0.0195	-55.453	0.0195	-58.868	0.0195	-53.034		0.195	-1.8125	0.195	-1.8125	0.195	-1.8125	0.195	-1.8125	0.195	-1.8125
0.0196	-61.458	0.0196	-58.664	0.0196	-55.489	0.0196	-58.861	0.0196	-53.126		0.196	-1.8125	0.196	-1.8125	0.196	-1.8125	0.196	-1.8125	0.196	-1.8125
0.019700000000000002	-61.491	0.019700000000000002	-58.631	0.019700000000000002	-55.496	0.019700000000000002	-58.881	0.019700000000000002	-53.099		0.197	-1.8125	0.197	-1.8125	0.197	-1.8125	0.197	-1.8125	0.197	-1.8125
0.0198	-61.537	0.0198	-58.697	0.0198	-55.548	0.0198	-58.878	0.0198	-53.08		0.198	-1.8125	0.198	-1.8125	0.198	-1.8125	0.198	-1.8125	0.198	-1.8125
0.0199	-61.438	0.0199	-58.73	0.0199	-55.538	0.0199	-58.878	0.0199	-53.113		0.199	-1.8125	0.199	-1.8125	0.199	-1.8125	0.199	-1.8125	0.199	-1.8125
0.02	-61.422	0.02	-58.71	0.02	-55.446	0.02	-58.786	0.02	-53.136		0.2	-1.8125	0.2	-1.8125	0.2	-1.8125	0.2	-1.8125	0.2	-1.8125
0.0201	-61.448	0.0201	-58.76	0.0201	-55.578	0.0201	-58.957	0.0201	-53.093		0.201	-1.8125	0.201	-1.8125	0.201	-1.8125	0.201	-1.8125	0.201	-1.8125
0.020200000000000003	-61.366	0.020200000000000003	-58.681	0.020200000000000003	-55.578	0.020200000000000003	-58.921	0.020200000000000003	-53.08		0.202	-1.8125	0.202	-1.8125	0.202	-1.8125	0.202	-1.8125	0.202	-1.8125
0.020300000000000002	-61.402	0.020300000000000002	-58.733	0.020300000000000002	-55.571	0.020300000000000002	-58.944	0.020300000000000002	-53.113		0.203	-1.8125	0.203	-1.8125	0.203	-1.8125	0.203	-1.8125	0.203	-1.8125
0.0204	-61.356	0.0204	-58.76	0.0204	-55.637	0.0204	-58.931	0.0204	-53.093		0.20400000000000001	-1.8125	0.20400000000000001	-1.8125	0.20400000000000001	-1.8125	0.20400000000000001	-1.8125	0.20400000000000001	-1.8125
0.0205	-61.248	0.0205	-58.792	0.0205	-55.552	0.0205	-58.954	0.0205	-53.076		0.20500000000000002	-1.8125	0.20500000000000002	-1.8125	0.20500000000000002	-1.8125	0.20500000000000002	-1.8125	0.20500000000000002	-1.8125
0.0206	-61.346	0.0206	-58.704	0.0206	-55.525	0.0206	-58.914	0.0206	-53.224		0.20600000000000002	-1.8125	0.20600000000000002	-1.8125	0.20600000000000002	-1.8125	0.20600000000000002	-1.8125	0.20600000000000002	-1.8125
0.0207	-61.277	0.0207	-58.838	0.0207	-55.64	0.0207	-59.0	0.0207	-53.086		0.20700000000000002	-1.8125	0.20700000000000002	-1.8125	0.20700000000000002	-1.8125	0.20700000000000002	-1.8125	0.20700000000000002	-1.8125
0.020800000000000003	-61.271	0.020800000000000003	-58.812	0.020800000000000003	-55.565	0.020800000000000003	-59.016	0.020800000000000003	-53.224		0.20800000000000002	-1.8125	0.20800000000000002	-1.8125	0.20800000000000002	-1.8125	0.20800000000000002	-1.8125	0.20800000000000002	-1.8125
0.020900000000000002	-61.291	0.020900000000000002	-58.766	0.020900000000000002	-55.65	0.020900000000000002	-58.954	0.020900000000000002	-53.287		0.209	-1.8125	0.209	-1.8125	0.209	-1.8125	0.209	-1.8125	0.209	-1.8125
0.021	-61.304	0.021	-58.796	0.021	-55.624	0.021	-58.944	0.021	-53.228		0.21	-1.8125	0.21	-1.8125	0.21	-1.8125	0.21	-1.8125	0.21	-1.8125
0.0211	-61.307	0.0211	-58.753	0.0211	-55.676	0.0211	-58.921	0.0211	-53.205		0.211	-1.8125	0.211	-1.8125	0.211	-1.8125	0.211	-1.8125	0.211	-1.8125
0.0212	-61.294	0.0212	-58.868	0.0212	-55.621	0.0212	-58.934	0.0212	-53.136		0.212	-1.8125	0.212	-1.8125	0.212	-1.8125	0.212	-1.8125	0.212	-1.8125
0.0213	-61.215	0.0213	-58.766	0.0213	-55.673	0.0213	-58.944	0.0213	-53.073		0.213	-1.8125	0.213	-1.8125	0.213	-1.8125	0.213	-1.8125	0.213	-1.8125
0.021400000000000002	-61.218	0.021400000000000002	-58.917	0.021400000000000002	-55.69	0.021400000000000002	-58.937	0.021400000000000002	-53.106		0.214	-1.8125	0.214	-1.8125	0.214	-1.8125	0.214	-1.8125	0.214	-1.8125
0.021500000000000002	-61.156	0.021500000000000002	-58.901	0.021500000000000002	-55.683	0.021500000000000002	-58.99	0.021500000000000002	-53.172		0.215	-1.8125	0.215	-1.8125	0.215	-1.8125	0.215	-1.8125	0.215	-1.8125
0.0216	-61.143	0.0216	-58.878	0.0216	-55.667	0.0216	-58.973	0.0216	-53.099		0.216	-1.8125	0.216	-1.8125	0.216	-1.8125	0.216	-1.8125	0.216	-1.8125
0.0217	-61.08	0.0217	-58.934	0.0217	-55.63	0.0217	-59.019	0.0217	-53.113		0.217	-1.8125	0.217	-1.8125	0.217	-1.8125	0.217	-1.8125	0.217	-1.8125
0.0218	-61.222	0.0218	-58.901	0.0218	-55.617	0.0218	-58.917	0.0218	-53.155		0.218	-1.8125	0.218	-1.8125	0.218	-1.8125	0.218	-1.8125	0.218	-1.8125
0.0219	-61.215	0.0219	-58.917	0.0219	-55.673	0.0219	-58.921	0.0219	-53.241		0.219	-1.8125	0.219	-1.8125	0.219	-1.8125	0.219	-1.8125	0.219	-1.8125
0.022000000000000002	-61.087	0.022000000000000002	-58.911	0.022000000000000002	-55.594	0.022000000000000002	-59.009	0.022000000000000002	-53.185		0.22	-1.8125	0.22	-1.8125	0.22	-1.8125	0.22	-1.8125	0.22	-1.8125
0.0221	-61.093	0.0221	-58.904	0.0221	-55.634	0.0221	-58.917	0.0221	-53.208		0.221	-1.8125	0.221	-1.8125	0.221	-1.8125	0.221	-1.8125	0.221	-1.8125
0.0222	-61.064	0.0222	-58.986	0.0222	-55.621	0.0222	-58.884	0.0222	-53.165		0.222	-1.8125	0.222	-1.8125	0.222	-1.8125	0.222	-1.8125	0.222	-1.8125
0.0223	-61.014	0.0223	-58.865	0.0223	-55.607	0.0223	-59.036	0.0223	-53.126		0.223	-1.8125	0.223	-1.8125	0.223	-1.8125	0.223	-1.8125	0.223	-1.8125
0.0224	-60.995	0.0224	-58.829	0.0224	-55.64	0.0224	-59.016	0.0224	-53.08		0.224	-1.8125	0.224	-1.8125	0.224	-1.8125	0.224	-1.8125	0.224	-1.8125
0.022500000000000003	-60.988	0.022500000000000003	-58.789	0.022500000000000003	-55.683	0.022500000000000003	-58.996	0.022500000000000003	-53.159		0.225	-1.8125	0.225	-1.8125	0.225	-1.8125	0.225	-1.8125	0.225	-1.8125
0.022600000000000002	-61.093	0.022600000000000002	-58.812	0.022600000000000002	-55.647	0.022600000000000002	-58.963	0.022600000000000002	-53.122		0.226	-1.8125	0.226	-1.8125	0.226	-1.8125	0.226	-1.8125	0.226	-1.8125
0.0227	-60.978	0.0227	-58.802	0.0227	-55.719	0.0227	-58.944	0.0227	-53.257		0.227	-1.8125	0.227	-1.8125	0.227	-1.8125	0.227	-1.8125	0.227	-1.8125
0.0228	-60.955	0.0228	-58.838	0.0228	-55.719	0.0228	-59.062	0.0228	-53.247		0.228	-1.8125	0.228	-1.8125	0.228	-1.8125	0.228	-1.8125	0.228	-1.8125
0.0229	-60.85	0.0229	-58.855	0.0229	-55.745	0.0229	-59.013	0.0229	-53.145		0.229	-1.8125	0.229	-1.8125	0.229	-1.8125	0.229	-1.8125	0.229	-1.8125
0.023	-60.87	0.023	-58.835	0.023	-55.722	0.023	-58.931	0.023	-53.211		0.23	-1.8125	0.23	-1.8125	0.23	-1.8125	0.23	-1.8125	0.23	-1.8125
0.023100000000000002	-60.837	0.023100000000000002	-58.743	0.023100000000000002	-55.657	0.023100000000000002	-58.996	0.023100000000000002	-53.162		0.231	-1.8125	0.231	-1.8125	0.231	-1.8125	0.231	-1.8125	0.231	-1.8125
0.023200000000000002	-60.807	0.023200000000000002	-58.727	0.023200000000000002	-55.614	0.023200000000000002	-58.944	0.023200000000000002	-53.182		0.232	-1.8125	0.232	-1.8125	0.232	-1.8125	0.232	-1.8125	0.232	-1.8125
0.0233	-60.748	0.0233	-58.704	0.0233	-55.611	0.0233	-58.878	0.0233	-53.182		0.233	-1.8125	0.233	-1.8125	0.233	-1.8125	0.233	-1.8125	0.233	-1.8125
0.0234	-60.686	0.0234	-58.684	0.0234	-55.706	0.0234	-58.845	0.0234	-53.132		0.234	-1.8125	0.234	-1.8125	0.234	-1.8125	0.234	-1.8125	0.234	-1.8125
0.0235	-60.659	0.0235	-58.677	0.0235	-55.65	0.0235	-58.884	0.0235	-53.205		0.23500000000000001	-1.8125	0.23500000000000001	-1.8125	0.23500000000000001	-1.8125	0.23500000000000001	-1.8125	0.23500000000000001	-1.8125
0.0236	-60.673	0.0236	-58.76	0.0236	-55.621	0.0236	-58.894	0.0236	-53.129		0.23600000000000002	-1.8125	0.23600000000000002	-1.8125	0.23600000000000002	-1.8125	0.23600000000000002	-1.8125	0.23600000000000002	-1.8125
0.023700000000000002	-60.617	0.023700000000000002	-58.704	0.023700000000000002	-55.765	0.023700000000000002	-58.875	0.023700000000000002	-53.116		0.23700000000000002	-1.8125	0.23700000000000002	-1.8125	0.23700000000000002	-1.8125	0.23700000000000002	-1.8125	0.23700000000000002	-1.8125
0.0238	-60.646	0.0238	-58.664	0.0238	-55.719	0.0238	-58.904	0.0238	-53.099		0.23800000000000002	-1.8125	0.23800000000000002	-1.8125	0.23800000000000002	-1.8125	0.23800000000000002	-1.8125	0.23800000000000002	-1.8125
0.0239	-60.548	0.0239	-58.74	0.0239	-55.696	0.0239	-58.865	0.0239	-53.053		0.23900000000000002	-1.8125	0.23900000000000002	-1.8125	0.23900000000000002	-1.8125	0.23900000000000002	-1.8125	0.23900000000000002	-1.8125
0.024	-60.502	0.024	-58.746	0.024	-55.621	0.024	-58.914	0.024	-53.113		0.24	-1.8125	0.24	-1.8125	0.24	-1.8125	0.24	-1.8125	0.24	-1.8125
0.0241	-60.452	0.0241	-58.733	0.0241	-55.772	0.0241	-58.917	0.0241	-53.04		0.241	-1.8125	0.241	-1.8125	0.241	-1.8125	0.241	-1.8125	0.241	-1.8125
0.024200000000000003	-60.41	0.024200000000000003	-58.723	0.024200000000000003	-55.765	0.024200000000000003	-58.868	0.024200000000000003	-53.063		0.242	-1.8125	0.242	-1.8125	0.242	-1.8125	0.242	-1.8125	0.242	-1.8125
0.024300000000000002	-60.39	0.024300000000000002	-58.769	0.024300000000000002	-55.808	0.024300000000000002	-58.832	0.024300000000000002	-53.113		0.243	-1.8125	0.243	-1.8125	0.243	-1.8125	0.243	-1.8125	0.243	-1.8125
0.0244	-60.38	0.0244	-58.835	0.0244	-55.765	0.0244	-58.845	0.0244	-53.034		0.244	-1.8125	0.244	-1.8125	0.244	-1.8125	0.244	-1.8125	0.244	-1.8125
0.0245	-60.341	0.0245	-58.884	0.0245	-55.739	0.0245	-58.848	0.0245	-53.165		0.245	-1.8125	0.245	-1.8125	0.245	-1.8125	0.245	-1.8125	0.245	-1.8125
